hour_key,date_key,date,hour_start,hour_end,hour_start_ts,hour_end_ts,production_units_reported,operation_record_count,monitored_time_h,operation_time_h,downtime_h,published_efficiency,calculated_efficiency,time_reconciliation_variance_h,source_coverage
2022110816,20221108,2022-11-08T00:00:00,16,17,2022-11-08T16:00:00,2022-11-08T17:00:00,49.0,1.0,0.9999999999999991,0.10252166666666693,0.8974783333333323,0.10252166666666702,0.10252166666666702,-1.1102230246251565e-16,Both
2022110817,20221108,2022-11-08T00:00:00,17,18,2022-11-08T17:00:00,2022-11-08T18:00:00,362.0,1.0,0.9999999999999991,0.7557113888888909,0.24428861111110825,0.7557113888888916,0.7557113888888916,-2.7755575615628914e-17,Both
2022110818,20221108,2022-11-08T00:00:00,18,19,2022-11-08T18:00:00,2022-11-08T19:00:00,157.0,1.0,0.7444444444444438,0.28187944444444535,0.46256499999999845,0.3786440298507478,0.3786440298507478,0.0,Both
2022111114,20221111,2022-11-11T00:00:00,14,15,2022-11-11T14:00:00,2022-11-11T15:00:00,46.0,1.0,0.4122222222222219,0.24166249999999784,0.17055972222222401,0.5862432614555209,0.5862432614555209,2.7755575615628914e-17,Both
2022111115,20221111,2022-11-11T00:00:00,15,16,2022-11-11T15:00:00,2022-11-11T16:00:00,247.0,1.0,0.9999999999999991,0.49498222222222266,0.5050177777777765,0.4949822222222231,0.4949822222222231,0.0,Both
2022111116,20221111,2022-11-11T00:00:00,16,17,2022-11-11T16:00:00,2022-11-11T17:00:00,51.0,1.0,0.9999999999999991,0.08199277777777679,0.9180072222222224,0.08199277777777686,0.08199277777777686,-1.1102230246251565e-16,Both
2022111117,20221111,2022-11-11T00:00:00,17,18,2022-11-11T17:00:00,2022-11-11T18:00:00,230.0,1.0,0.6683333333333328,0.593473055555556,0.07486027777777687,0.8879896093100595,0.8879896093100595,-5.551115123125783e-17,Both
2022111415,20221114,2022-11-14T00:00:00,15,16,2022-11-14T15:00:00,2022-11-14T16:00:00,145.0,1.0,0.47249999999999964,0.23081055555555677,0.24168944444444287,0.488487948265729,0.488487948265729,0.0,Both
2022111416,20221114,2022-11-14T00:00:00,16,17,2022-11-14T16:00:00,2022-11-14T17:00:00,185.0,1.0,0.49416666666666625,0.3233308333333313,0.17083583333333494,0.6542951096121381,0.6542951096121381,2.7755575615628914e-17,Both
2022111511,20221115,2022-11-15T00:00:00,11,12,2022-11-15T11:00:00,2022-11-15T12:00:00,535.0,1.0,0.9999999999999991,0.8933266666666665,0.10667333333333265,0.8933266666666673,0.8933266666666673,-2.7755575615628914e-17,Both
2022111512,20221115,2022-11-15T00:00:00,12,13,2022-11-15T12:00:00,2022-11-15T13:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022111513,20221115,2022-11-15T00:00:00,13,14,2022-11-15T13:00:00,2022-11-15T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022111514,20221115,2022-11-15T00:00:00,14,15,2022-11-15T14:00:00,2022-11-15T15:00:00,520.0,1.0,0.9999999999999991,0.6816063888888871,0.3183936111111121,0.6816063888888877,0.6816063888888877,-1.1102230246251565e-16,Both
2022111515,20221115,2022-11-15T00:00:00,15,16,2022-11-15T15:00:00,2022-11-15T16:00:00,267.0,1.0,0.9999999999999991,0.9249991666666678,0.07500083333333135,0.9249991666666686,0.9249991666666686,-5.551115123125783e-17,Both
2022112113,20221121,2022-11-21T00:00:00,13,14,2022-11-21T13:00:00,2022-11-21T14:00:00,178.0,1.0,0.5608333333333329,0.32090055555555086,0.23993277777778202,0.5721852402179218,0.5721852402179218,-2.7755575615628914e-17,Both
2022112114,20221121,2022-11-21T00:00:00,14,15,2022-11-21T14:00:00,2022-11-21T15:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022112115,20221121,2022-11-21T00:00:00,15,16,2022-11-21T15:00:00,2022-11-21T16:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022112116,20221121,2022-11-21T00:00:00,16,17,2022-11-21T16:00:00,2022-11-21T17:00:00,188.0,1.0,0.9999999999999991,0.40231694444444305,0.5976830555555561,0.4023169444444434,0.4023169444444434,0.0,Both
2022112117,20221121,2022-11-21T00:00:00,17,18,2022-11-21T17:00:00,2022-11-21T18:00:00,240.0,1.0,0.8561111111111105,0.5561063888888879,0.30000472222222263,0.6495726800778708,0.6495726800778708,0.0,Both
2022112315,20221123,2022-11-23T00:00:00,15,16,2022-11-23T15:00:00,2022-11-23T16:00:00,312.0,1.0,0.8544444444444438,0.5919341666666726,0.26251027777777103,0.6927708062418801,0.6927708062418801,1.1102230246251565e-16,Both
2022112316,20221123,2022-11-23T00:00:00,16,17,2022-11-23T16:00:00,2022-11-23T17:00:00,466.0,1.0,0.9999999999999991,0.7749144444444414,0.22508555555555781,0.774914444444442,0.774914444444442,-5.551115123125783e-17,Both
2022112317,20221123,2022-11-23T00:00:00,17,18,2022-11-23T17:00:00,2022-11-23T18:00:00,166.0,1.0,0.4455555555555552,0.37055500000000063,0.07500055555555457,0.8316695760598525,0.8316695760598525,0.0,Both
2022112812,20221128,2022-11-28T00:00:00,12,13,2022-11-28T12:00:00,2022-11-28T13:00:00,407.0,1.0,0.9427933333333326,0.0,0.9427933333333326,0.0,0.0,0.0,Both
2022112813,20221128,2022-11-28T00:00:00,13,14,2022-11-28T13:00:00,2022-11-28T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022112814,20221128,2022-11-28T00:00:00,14,15,2022-11-28T14:00:00,2022-11-28T15:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022112815,20221128,2022-11-28T00:00:00,15,16,2022-11-28T15:00:00,2022-11-28T16:00:00,42.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022112816,20221128,2022-11-28T00:00:00,16,17,2022-11-28T16:00:00,2022-11-28T17:00:00,312.0,1.0,0.9999999999999991,0.6467547222222206,0.35324527777777853,0.6467547222222212,0.6467547222222212,-5.551115123125783e-17,Both
2022112817,20221128,2022-11-28T00:00:00,17,18,2022-11-28T17:00:00,2022-11-28T18:00:00,470.0,1.0,0.9999999999999991,0.905648333333332,0.09435166666666721,0.9056483333333327,0.9056483333333327,-4.163336342344337e-17,Both
2022112818,20221128,2022-11-28T00:00:00,18,19,2022-11-28T18:00:00,2022-11-28T19:00:00,365.0,1.0,0.7558333333333328,0.6043377777777761,0.15149555555555672,0.7995648658581387,0.7995648658581387,0.0,Both
2022120212,20221202,2022-12-02T00:00:00,12,13,2022-12-02T12:00:00,2022-12-02T13:00:00,0.0,1.0,0.8483333333333326,0.02925611111111207,0.8190772222222205,0.034486574983629184,0.034486574983629184,1.1102230246251565e-16,Both
2022120213,20221202,2022-12-02T00:00:00,13,14,2022-12-02T13:00:00,2022-12-02T14:00:00,196.0,1.0,0.9999999999999991,0.38990694444443774,0.6100930555555615,0.3899069444444381,0.3899069444444381,-1.1102230246251565e-16,Both
2022120214,20221202,2022-12-02T00:00:00,14,15,2022-12-02T14:00:00,2022-12-02T15:00:00,212.0,1.0,0.9999999999999991,0.5499247222222139,0.45007527777778533,0.5499247222222143,0.5499247222222143,-1.1102230246251565e-16,Both
2022120215,20221202,2022-12-02T00:00:00,15,16,2022-12-02T15:00:00,2022-12-02T16:00:00,101.0,1.0,0.2144444444444443,0.2144444444444443,0.0,1.0,1.0,0.0,Both
2022120512,20221205,2022-12-05T00:00:00,12,13,2022-12-05T12:00:00,2022-12-05T13:00:00,11.0,1.0,0.9999999999999991,0.17638222222221936,0.8236177777777798,0.17638222222221953,0.17638222222221953,0.0,Both
2022120513,20221205,2022-12-05T00:00:00,13,14,2022-12-05T13:00:00,2022-12-05T14:00:00,103.0,1.0,0.9999999999999991,0.0069444444444443035,0.9930555555555549,0.00694444444444431,0.00694444444444431,-1.1102230246251565e-16,Both
2022120514,20221205,2022-12-05T00:00:00,14,15,2022-12-05T14:00:00,2022-12-05T15:00:00,6.0,1.0,0.9999999999999991,0.73330638888889,0.2666936111111091,0.7333063888888907,0.7333063888888907,0.0,Both
2022120515,20221205,2022-12-05T00:00:00,15,16,2022-12-05T15:00:00,2022-12-05T16:00:00,438.0,1.0,0.9999999999999991,0.8791583333333303,0.12084166666666886,0.879158333333331,0.879158333333331,-1.3877787807814457e-17,Both
2022120607,20221206,2022-12-06T00:00:00,7,8,2022-12-06T07:00:00,2022-12-06T08:00:00,173.0,1.0,0.16383083333333368,0.0,0.16383083333333368,0.0,0.0,0.0,Both
2022120608,20221206,2022-12-06T00:00:00,8,9,2022-12-06T08:00:00,2022-12-06T09:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022120609,20221206,2022-12-06T00:00:00,9,10,2022-12-06T09:00:00,2022-12-06T10:00:00,5.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022120610,20221206,2022-12-06T00:00:00,10,11,2022-12-06T10:00:00,2022-12-06T11:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022120611,20221206,2022-12-06T00:00:00,11,12,2022-12-06T11:00:00,2022-12-06T12:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022120612,20221206,2022-12-06T00:00:00,12,13,2022-12-06T12:00:00,2022-12-06T13:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022120613,20221206,2022-12-06T00:00:00,13,14,2022-12-06T13:00:00,2022-12-06T14:00:00,74.0,1.0,0.9999999999999991,0.14167333333333143,0.8583266666666677,0.14167333333333157,0.14167333333333157,0.0,Both
2022120614,20221206,2022-12-06T00:00:00,14,15,2022-12-06T14:00:00,2022-12-06T15:00:00,274.0,1.0,0.9999999999999991,0.46638888888888846,0.5336111111111107,0.46638888888888885,0.46638888888888885,-1.1102230246251565e-16,Both
2022120615,20221206,2022-12-06T00:00:00,15,16,2022-12-06T15:00:00,2022-12-06T16:00:00,457.0,1.0,0.9999999999999991,0.716645277777775,0.28335472222222413,0.7166452777777756,0.7166452777777756,0.0,Both
2022120616,20221206,2022-12-06T00:00:00,16,17,2022-12-06T16:00:00,2022-12-06T17:00:00,67.0,1.0,0.14611111111111103,0.12527694444444412,0.020834166666666914,0.8574087452471466,0.8574087452471466,-1.0408340855860843e-17,Both
2022120811,20221208,2022-12-08T00:00:00,11,12,2022-12-08T11:00:00,2022-12-08T12:00:00,602.0,1.0,0.9999999999999991,0.7296002777777792,0.27039972222221986,0.7296002777777799,0.7296002777777799,0.0,Both
2022120812,20221208,2022-12-08T00:00:00,12,13,2022-12-08T12:00:00,2022-12-08T13:00:00,329.0,1.0,0.9999999999999991,0.5094252777777792,0.4905747222222199,0.5094252777777797,0.5094252777777797,-5.551115123125783e-17,Both
2022120813,20221208,2022-12-08T00:00:00,13,14,2022-12-08T13:00:00,2022-12-08T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022120814,20221208,2022-12-08T00:00:00,14,15,2022-12-08T14:00:00,2022-12-08T15:00:00,293.0,1.0,0.9999999999999991,0.5237722222222234,0.47622777777777575,0.5237722222222239,0.5237722222222239,-5.551115123125783e-17,Both
2022120815,20221208,2022-12-08T00:00:00,15,16,2022-12-08T15:00:00,2022-12-08T16:00:00,89.0,1.0,0.9999999999999991,0.20124972222222204,0.7987502777777771,0.2012497222222222,0.2012497222222222,0.0,Both
2022120816,20221208,2022-12-08T00:00:00,16,17,2022-12-08T16:00:00,2022-12-08T17:00:00,353.0,1.0,0.9999999999999991,0.6695244444444425,0.3304755555555567,0.669524444444443,0.669524444444443,-5.551115123125783e-17,Both
2022120817,20221208,2022-12-08T00:00:00,17,18,2022-12-08T17:00:00,2022-12-08T18:00:00,190.0,1.0,0.9999999999999991,0.5374797222222196,0.4625202777777796,0.5374797222222201,0.5374797222222201,-1.1102230246251565e-16,Both
2022121307,20221213,2022-12-13T00:00:00,7,8,2022-12-13T07:00:00,2022-12-13T08:00:00,10.0,1.0,0.9197222222222214,0.015000000000000001,0.9047222222222214,0.016309272123225627,0.016309272123225627,0.0,Both
2022121308,20221213,2022-12-13T00:00:00,8,9,2022-12-13T08:00:00,2022-12-13T09:00:00,106.0,1.0,0.9999999999999991,0.058333333333333244,0.9416666666666659,0.05833333333333329,0.05833333333333329,0.0,Both
2022121309,20221213,2022-12-13T00:00:00,9,10,2022-12-13T09:00:00,2022-12-13T10:00:00,2.0,1.0,0.9999999999999991,0.005833333333333242,0.994166666666666,0.005833333333333247,0.005833333333333247,-1.1102230246251565e-16,Both
2022121310,20221213,2022-12-13T00:00:00,10,11,2022-12-13T10:00:00,2022-12-13T11:00:00,291.0,1.0,0.9999999999999991,0.7374177777777755,0.2625822222222236,0.7374177777777762,0.7374177777777762,0.0,Both
2022121311,20221213,2022-12-13T00:00:00,11,12,2022-12-13T11:00:00,2022-12-13T12:00:00,258.0,1.0,0.9999999999999991,0.5749933333333356,0.42500666666666354,0.5749933333333361,0.5749933333333361,0.0,Both
2022121312,20221213,2022-12-13T00:00:00,12,13,2022-12-13T12:00:00,2022-12-13T13:00:00,54.0,1.0,0.9999999999999991,0.16111111111111096,0.8388888888888882,0.1611111111111111,0.1611111111111111,-1.1102230246251565e-16,Both
2022121313,20221213,2022-12-13T00:00:00,13,14,2022-12-13T13:00:00,2022-12-13T14:00:00,19.0,1.0,0.9999999999999991,0.03749999999999984,0.9624999999999994,0.037499999999999874,0.037499999999999874,-1.1102230246251565e-16,Both
2022121314,20221213,2022-12-13T00:00:00,14,15,2022-12-13T14:00:00,2022-12-13T15:00:00,184.0,1.0,0.9999999999999991,0.46250333333333554,0.5374966666666636,0.46250333333333593,0.46250333333333593,0.0,Both
2022121315,20221213,2022-12-13T00:00:00,15,16,2022-12-13T15:00:00,2022-12-13T16:00:00,71.0,1.0,0.9999999999999991,0.11379888888888776,0.8862011111111114,0.11379888888888785,0.11379888888888785,-1.1102230246251565e-16,Both
2022121316,20221213,2022-12-13T00:00:00,16,17,2022-12-13T16:00:00,2022-12-13T17:00:00,399.0,1.0,0.973888888888888,0.7280522222222271,0.24583666666666096,0.7475721620079919,0.7475721620079919,-2.7755575615628914e-17,Both
2022121616,20221216,2022-12-16T00:00:00,16,17,2022-12-16T16:00:00,2022-12-16T17:00:00,104.0,1.0,0.46194444444444405,0.20775083333332886,0.25419361111111516,0.4497312086590406,0.4497312086590406,0.0,Both
2022121617,20221216,2022-12-16T00:00:00,17,18,2022-12-16T17:00:00,2022-12-16T18:00:00,121.0,1.0,0.5297222222222219,0.20059249999999693,0.32912972222222486,0.3786748820136284,0.3786748820136284,5.551115123125783e-17,Both
2022121911,20221219,2022-12-19T00:00:00,11,12,2022-12-19T11:00:00,2022-12-19T12:00:00,205.0,1.0,0.9649999999999992,0.3375016666666662,0.627498333333333,0.3497426597582036,0.3497426597582036,0.0,Both
2022121912,20221219,2022-12-19T00:00:00,12,13,2022-12-19T12:00:00,2022-12-19T13:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022121913,20221219,2022-12-19T00:00:00,13,14,2022-12-19T13:00:00,2022-12-19T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022121914,20221219,2022-12-19T00:00:00,14,15,2022-12-19T14:00:00,2022-12-19T15:00:00,150.0,1.0,0.9999999999999991,0.24168055555555742,0.7583194444444418,0.24168055555555765,0.24168055555555765,-1.1102230246251565e-16,Both
2022121915,20221219,2022-12-19T00:00:00,15,16,2022-12-19T15:00:00,2022-12-19T16:00:00,129.0,1.0,0.9999999999999991,0.20832888888889012,0.791671111111109,0.2083288888888903,0.2083288888888903,0.0,Both
2022121916,20221219,2022-12-19T00:00:00,16,17,2022-12-19T16:00:00,2022-12-19T17:00:00,59.0,1.0,0.7769444444444439,0.09585750000000208,0.6810869444444417,0.12337754737218724,0.12337754737218724,1.1102230246251565e-16,Both
2022122011,20221220,2022-12-20T00:00:00,11,12,2022-12-20T11:00:00,2022-12-20T12:00:00,111.0,1.0,0.3577777777777775,0.22027361111111102,0.13750416666666643,0.6156715838509319,0.6156715838509319,2.7755575615628914e-17,Both
2022122012,20221220,2022-12-20T00:00:00,12,13,2022-12-20T12:00:00,2022-12-20T13:00:00,246.0,1.0,0.9999999999999991,0.47558333333333325,0.5244166666666659,0.4755833333333337,0.4755833333333337,0.0,Both
2022122013,20221220,2022-12-20T00:00:00,13,14,2022-12-20T13:00:00,2022-12-20T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022122014,20221220,2022-12-20T00:00:00,14,15,2022-12-20T14:00:00,2022-12-20T15:00:00,379.0,1.0,0.9999999999999991,0.5050672222222281,0.49493277777777106,0.5050672222222286,0.5050672222222286,-5.551115123125783e-17,Both
2022122015,20221220,2022-12-20T00:00:00,15,16,2022-12-20T15:00:00,2022-12-20T16:00:00,508.0,1.0,0.9999999999999991,0.7707636111111198,0.22923638888887937,0.7707636111111205,0.7707636111111205,-5.551115123125783e-17,Both
2022122016,20221220,2022-12-20T00:00:00,16,17,2022-12-20T16:00:00,2022-12-20T17:00:00,413.0,1.0,0.9999999999999991,0.6374511111111069,0.3625488888888923,0.6374511111111074,0.6374511111111074,-5.551115123125783e-17,Both
2022122017,20221220,2022-12-20T00:00:00,17,18,2022-12-20T17:00:00,2022-12-20T18:00:00,284.0,1.0,0.6816666666666661,0.5233455555555557,0.15832111111111036,0.7677440912795445,0.7677440912795445,0.0,Both
2022122110,20221221,2022-12-21T00:00:00,10,11,2022-12-21T10:00:00,2022-12-21T11:00:00,302.0,1.0,0.9999999999999991,0.541662222222222,0.4583377777777772,0.5416622222222225,0.5416622222222225,-1.1102230246251565e-16,Both
2022122111,20221221,2022-12-21T00:00:00,11,12,2022-12-21T11:00:00,2022-12-21T12:00:00,365.0,1.0,0.9999999999999991,0.6247205555555538,0.37527944444444533,0.6247205555555544,0.6247205555555544,-5.551115123125783e-17,Both
2022122112,20221221,2022-12-21T00:00:00,12,13,2022-12-21T12:00:00,2022-12-21T13:00:00,36.0,1.0,0.9999999999999991,0.05055555555555548,0.9494444444444436,0.05055555555555552,0.05055555555555552,0.0,Both
2022122113,20221221,2022-12-21T00:00:00,13,14,2022-12-21T13:00:00,2022-12-21T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022122114,20221221,2022-12-21T00:00:00,14,15,2022-12-21T14:00:00,2022-12-21T15:00:00,143.0,1.0,0.9999999999999991,0.20223805555555452,0.7977619444444446,0.20223805555555469,0.20223805555555469,0.0,Both
2022122115,20221221,2022-12-21T00:00:00,15,16,2022-12-21T15:00:00,2022-12-21T16:00:00,407.0,1.0,0.9999999999999991,0.8124908333333336,0.1875091666666656,0.8124908333333343,0.8124908333333343,-8.326672684688674e-17,Both
2022122116,20221221,2022-12-21T00:00:00,16,17,2022-12-21T16:00:00,2022-12-21T17:00:00,397.0,1.0,0.9999999999999991,0.808321111111111,0.19167888888888815,0.8083211111111117,0.8083211111111117,-8.326672684688674e-17,Both
2022122117,20221221,2022-12-21T00:00:00,17,18,2022-12-21T17:00:00,2022-12-21T18:00:00,498.0,1.0,0.9999999999999991,0.6000316666666657,0.39996833333333337,0.6000316666666663,0.6000316666666663,0.0,Both
2022122211,20221222,2022-12-22T00:00:00,11,12,2022-12-22T11:00:00,2022-12-22T12:00:00,434.0,1.0,0.9999999999999991,0.78345611111111,0.21654388888888915,0.7834561111111107,0.7834561111111107,-5.551115123125783e-17,Both
2022122212,20221222,2022-12-22T00:00:00,12,13,2022-12-22T12:00:00,2022-12-22T13:00:00,40.0,1.0,0.9999999999999991,0.02916666666666654,0.9708333333333327,0.029166666666666563,0.029166666666666563,-1.1102230246251565e-16,Both
2022122213,20221222,2022-12-22T00:00:00,13,14,2022-12-22T13:00:00,2022-12-22T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022122214,20221222,2022-12-22T00:00:00,14,15,2022-12-22T14:00:00,2022-12-22T15:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022122215,20221222,2022-12-22T00:00:00,15,16,2022-12-22T15:00:00,2022-12-22T16:00:00,441.0,1.0,0.9999999999999991,0.9538888888888881,0.046111111111111075,0.953888888888889,0.953888888888889,-8.326672684688674e-17,Both
2022122216,20221222,2022-12-22T00:00:00,16,17,2022-12-22T16:00:00,2022-12-22T17:00:00,422.0,1.0,0.9999999999999991,0.7916666666666654,0.20833333333333376,0.7916666666666661,0.7916666666666661,-5.551115123125783e-17,Both
2022122309,20221223,2022-12-23T00:00:00,9,10,2022-12-23T09:00:00,2022-12-23T10:00:00,160.0,1.0,0.9999999999999991,0.7833277777777765,0.21667222222222265,0.7833277777777772,0.7833277777777772,-5.551115123125783e-17,Both
2022122310,20221223,2022-12-23T00:00:00,10,11,2022-12-23T10:00:00,2022-12-23T11:00:00,349.0,1.0,0.9999999999999991,0.699988055555555,0.30001194444444423,0.6999880555555557,0.6999880555555557,-1.1102230246251565e-16,Both
2022122311,20221223,2022-12-23T00:00:00,11,12,2022-12-23T11:00:00,2022-12-23T12:00:00,319.0,1.0,0.9999999999999991,0.5499894444444435,0.4500105555555557,0.549989444444444,0.549989444444444,-1.1102230246251565e-16,Both
2022122312,20221223,2022-12-23T00:00:00,12,13,2022-12-23T12:00:00,2022-12-23T13:00:00,230.0,1.0,0.768055555555555,0.5305558333333348,0.23749972222222018,0.6907779385171814,0.6907779385171814,8.326672684688674e-17,Both
2022122615,20221226,2022-12-26T00:00:00,15,16,2022-12-26T15:00:00,2022-12-26T16:00:00,60.0,1.0,0.21055555555555538,0.0063788888888902055,0.20417666666666517,0.030295514511879628,0.030295514511879628,0.0,Both
2022122616,20221226,2022-12-26T00:00:00,16,17,2022-12-26T16:00:00,2022-12-26T17:00:00,282.0,1.0,0.7019444444444439,0.5144472222222225,0.1874972222222214,0.7328888009497437,0.7328888009497437,2.7755575615628914e-17,Both
2022122710,20221227,2022-12-27T00:00:00,10,11,2022-12-27T10:00:00,2022-12-27T11:00:00,244.0,1.0,0.360833333333333,0.33583138888888764,0.025001944444445347,0.9307105465742853,0.9307105465742853,2.0816681711721685e-17,Both
2022122711,20221227,2022-12-27T00:00:00,11,12,2022-12-27T11:00:00,2022-12-27T12:00:00,203.0,1.0,0.9999999999999991,0.34996916666666744,0.6500308333333317,0.3499691666666678,0.3499691666666678,0.0,Both
2022122712,20221227,2022-12-27T00:00:00,12,13,2022-12-27T12:00:00,2022-12-27T13:00:00,294.0,1.0,0.9999999999999991,0.45180583333333374,0.5481941666666654,0.45180583333333413,0.45180583333333413,0.0,Both
2022122713,20221227,2022-12-27T00:00:00,13,14,2022-12-27T13:00:00,2022-12-27T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022122714,20221227,2022-12-27T00:00:00,14,15,2022-12-27T14:00:00,2022-12-27T15:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022122715,20221227,2022-12-27T00:00:00,15,16,2022-12-27T15:00:00,2022-12-27T16:00:00,228.0,1.0,0.9999999999999991,0.3688222222222196,0.6311777777777796,0.36882222222221994,0.36882222222221994,-1.1102230246251565e-16,Both
2022122716,20221227,2022-12-27T00:00:00,16,17,2022-12-27T16:00:00,2022-12-27T17:00:00,189.0,1.0,0.9999999999999991,0.22147749999999777,0.7785225000000014,0.22147749999999797,0.22147749999999797,-1.1102230246251565e-16,Both
2022122717,20221227,2022-12-27T00:00:00,17,18,2022-12-27T17:00:00,2022-12-27T18:00:00,45.0,1.0,0.16249999999999987,0.08049916666666797,0.0820008333333319,0.4953794871794956,0.4953794871794956,0.0,Both
2022122811,20221228,2022-12-28T00:00:00,11,12,2022-12-28T11:00:00,2022-12-28T12:00:00,253.0,1.0,0.8447222222222215,0.3780405555555534,0.46668166666666805,0.4475323906609646,0.4475323906609646,5.551115123125783e-17,Both
2022122812,20221228,2022-12-28T00:00:00,12,13,2022-12-28T12:00:00,2022-12-28T13:00:00,259.0,1.0,0.9999999999999991,0.5469419444444452,0.453058055555554,0.5469419444444457,0.5469419444444457,-1.1102230246251565e-16,Both
2022122813,20221228,2022-12-28T00:00:00,13,14,2022-12-28T13:00:00,2022-12-28T14:00:00,0.0,1.0,0.9999999999999991,0.0,0.9999999999999991,0.0,0.0,0.0,Both
2022122814,20221228,2022-12-28T00:00:00,14,15,2022-12-28T14:00:00,2022-12-28T15:00:00,158.0,1.0,0.9999999999999991,0.2415366666666646,0.7584633333333346,0.24153666666666482,0.24153666666666482,-1.1102230246251565e-16,Both
2022122815,20221228,2022-12-28T00:00:00,15,16,2022-12-28T15:00:00,2022-12-28T16:00:00,143.0,1.0,0.4888888888888885,0.25841138888888854,0.23047749999999995,0.5285687499999997,0.5285687499999997,0.0,Both
2022123011,20221230,2022-12-30T00:00:00,11,12,2022-12-30T11:00:00,2022-12-30T12:00:00,300.0,1.0,0.9999999999999991,0.7708341666666672,0.22916583333333201,0.7708341666666678,0.7708341666666678,-5.551115123125783e-17,Both
2022123012,20221230,2022-12-30T00:00:00,12,13,2022-12-30T12:00:00,2022-12-30T13:00:00,8.0,1.0,0.9999999999999991,0.016388888888888828,0.9836111111111103,0.016388888888888842,0.016388888888888842,0.0,Both
2022123013,20221230,2022-12-30T00:00:00,13,14,2022-12-30T13:00:00,2022-12-30T14:00:00,11.0,1.0,0.9999999999999991,0.003333333333333352,0.9966666666666658,0.0033333333333333552,0.0033333333333333552,0.0,Both
2022123014,20221230,2022-12-30T00:00:00,14,15,2022-12-30T14:00:00,2022-12-30T15:00:00,205.0,1.0,0.9999999999999991,0.5957886111111094,0.40421138888888974,0.5957886111111099,0.5957886111111099,0.0,Both
2022123015,20221230,2022-12-30T00:00:00,15,16,2022-12-30T15:00:00,2022-12-30T16:00:00,318.0,1.0,0.9999999999999991,0.7333194444444386,0.2666805555555605,0.7333194444444393,0.7333194444444393,0.0,Both
2022123016,20221230,2022-12-30T00:00:00,16,17,2022-12-30T16:00:00,2022-12-30T17:00:00,232.0,1.0,0.590833333333333,0.31998083333333305,0.27085249999999994,0.5415754583921014,0.5415754583921014,0.0,Both
2023010217,20230102,2023-01-02T00:00:00,17,18,2023-01-02T17:00:00,2023-01-02T18:00:00,312.0,1.0,0.9088888888888881,0.4838702777777777,0.4250186111111104,0.5323756112469441,0.5323756112469441,0.0,Both
2023011115,20230111,2023-01-11T00:00:00,15,16,2023-01-11T15:00:00,2023-01-11T16:00:00,457.0,1.0,0.7861111111111104,0.5319916666666648,0.2541194444444457,0.6767385159010583,0.6767385159010583,0.0,Both
2023011116,20230111,2023-01-11T00:00:00,16,17,2023-01-11T16:00:00,2023-01-11T17:00:00,633.0,1.0,0.9999999999999991,0.8749886111111077,0.1250113888888914,0.8749886111111085,0.8749886111111085,0.0,Both
2023011117,20230111,2023-01-11T00:00:00,17,18,2023-01-11T17:00:00,2023-01-11T18:00:00,254.0,1.0,0.5055555555555551,0.4138977777777818,0.09165777777777333,0.8186989010989099,0.8186989010989099,-4.163336342344337e-17,Both
2023011314,20230113,2023-01-13T00:00:00,14,15,2023-01-13T14:00:00,2023-01-13T15:00:00,219.0,1.0,0.5097222222222217,0.3888855555555563,0.1208366666666655,0.7629362397820185,0.7629362397820185,-6.938893903907228e-17,Both
